Sentence,Word,POS,Tag
,mawaad,IN,O
,zakheera,IN,O
,karne,IN,O
,aur,IN,O
,is,IN,O
,ki,IN,O
,nigrani,IN,O
,karne,IN,O
,walon,IN,O
,ko,IN,O
,gharon,IN,O
,mein,IN,O
,rakha,IN,O
,jaye,IN,O
,ga,IN,O
,.,IN,O
,
Sentence: 9799,Mosmyati,IN,O
,taqweem,IN,O
,ke,IN,O
,mutabiq,IN,O
,+-+-,IN,O
,June,IN,O
,se,IN,O
,September,IN,O
,tak,IN,O
,ekhtataam,IN,O
,Monsoon,IN,O
,mahinay,IN,O
,samjha,IN,O
,jata,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9800,Agar,IN,O
,shehriat,IN,O
,tarmeemi,IN,O
,qanoon,IN,O
,bananay,IN,O
,wali,IN,O
,firqa,IN,O
,parast,IN,O
,jamaat,IN,O
,Shaheen,IN,B-loc
,Bagh,IN,I-loc
,ke,IN,O
,naam,IN,O
,par,IN,O
,barsar,IN,O
,iqtidaar,IN,O
,ajati,IN,O
,hai,IN,O
,to,IN,O
,phir,IN,O
,jamhoriat,IN,O
,aur,IN,O
,mulk,IN,O
,ki,IN,O
,aqlitoun,IN,O
,ki,IN,O
,nah,IN,O
,sirf,IN,O
,shikast,IN,O
,hogi,IN,O
,balkay,IN,O
,wo,IN,O
,mazeed,IN,O
,mayoosi,IN,O
,ka,IN,O
,shikaar,IN,O
,ho,IN,O
,jayen,IN,O
,ge,IN,O
,.,IN,O
,
Sentence: 9801,ek,IN,O
,thi,IN,O
,mqm,IN,B-org
,
Sentence: 9802,Shah,IN,B-loc
,Ali,IN,I-loc
,Banda,IN,I-loc
,may,IN,O
,moujood,IN,O
,Hyderabad,IN,B-loc
,ki,IN,O
,Khowa,IN,O
,ki,IN,O
,market,IN,O
,masail,IN,O
,ka,IN,O
,shikaar,IN,O
,
Sentence: 9803,main,IN,O
,dua,IN,O
,kerta,IN,O
,hun,IN,O
,ke,IN,O
,tu,IN,O
,dengue,IN,O
,se,IN,O
,mar,IN,O
,jaye,IN,O
,
Sentence: 9804,kashmir,IN,B-per
,per,IN,O
,bharti,IN,O
,tasllut,IN,O
,ka,IN,O
,suraj,IN,O
,doobney,IN,O
,wala,IN,O
,hai,IN,O
,
Sentence: 9805,yeh,IN,O
,karishmati,IN,O
,bachay,IN,O
,zeerat,IN,O
,shobay,IN,O
,se,IN,O
,talluq,IN,O
,rakhnay,IN,O
,walay,IN,O
,mazdoor,IN,O
,Sheikh,IN,O
,Chand,IN,B-per
,Pasha,IN,I-per
,ki,IN,O
,aulaad,IN,O
,hain,IN,O
,hain,IN,O
,.,IN,O
,
Sentence: 9806,Turkey,IN,B-loc
,ki,IN,O
,Masjid,IN,O
,Super,IN,O
,Market,IN,O
,mein,IN,O
,tabdeel,IN,O
,+-+-,IN,O
,Zaroorat,IN,O
,mandoun,IN,O
,ke,IN,O
,liye,IN,O
,sab,IN,O
,kuch,IN,O
,muft,IN,O
,
Sentence: 9807,Khuraak,IN,O
,ke,IN,O
,mauaamle,IN,O
,mein,IN,O
,Soshi,IN,O
,meri,IN,O
,pasandeeda,IN,O
,dish,IN,O
,hai,IN,O
,+-+-,IN,O
,lekin,IN,O
,mujhe,IN,O
,pizza,IN,O
,bhi,IN,O
,bohat,IN,O
,pasand,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9808,pti,IN,B-org
,jahangir,IN,B-per
,taren,IN,I-per
,k,IN,O
,private,IN,O
,jet,IN,O
,me,IN,O
,azad,IN,O
,umidwar,IN,O
,la,IN,O
,rahe,IN,O
,hay,IN,O
,jab,IN,O
,k,IN,O
,pml,IN,B-org
,n,IN,I-org
,waalo,IN,O
,ne,IN,O
,careem,IN,B-org
,service,IN,O
,se,IN,O
,rabta,IN,O
,kar,IN,O
,liya,IN,O
,nayapakistan,IN,O
,
Sentence: 9809,Delhi,IN,B-loc
,mein,IN,O
,+-+-,IN,O
,RSS,IN,B-org
,ki,IN,O
,tanzeem,IN,O
,Muslim,IN,B-org
,Rashtria,IN,I-org
,Munch,IN,I-org
,ke,IN,O
,programme,IN,O
,mein,IN,O
,hungama,IN,O
,
Sentence: 9810,Adalat,IN,O
,ney,IN,O
,JAC,IN,B-org
,union,IN,O
,se,IN,O
,poocha,IN,O
,ke,IN,O
,Inzimam,IN,O
,ka,IN,O
,mutalba,IN,O
,chodhe,IN,O
,kar,IN,O
,unhon,IN,O
,ney,IN,O
,21,IN,O
,mutalibaat,IN,O
,par,IN,O
,kyun,IN,O
,baat,IN,O
,cheet,IN,O
,nahi,IN,O
,ki,IN,O
,.,IN,O
,
Sentence: 9811,Aaj,IN,O
,ki,IN,O
,squash,IN,O
,mein,IN,O
,benul,IN,O
,qawami,IN,O
,satah,IN,O
,par,IN,O
,kam,IN,O
,o,IN,O
,besh,IN,O
,27,IN,O
,+-+-,IN,O
,28,IN,O
,saal,IN,O
,tak,IN,O
,aap,IN,O
,achi,IN,O
,karkardagi,IN,O
,pesh,IN,O
,karne,IN,O
,ki,IN,O
,position,IN,O
,mein,IN,O
,hote,IN,O
,hain,IN,O
,+-+-,IN,O
,
Sentence: 9812,Aur,IN,O
,ye,IN,O
,insani,IN,O
,nafsiat,IN,O
,hai,IN,O
,ke,IN,O
,jab,IN,O
,power,IN,O
,haath,IN,O
,mein,IN,O
,hota,IN,O
,hai,IN,O
,tu,IN,O
,insaan,IN,O
,kamzoroun,IN,O
,ka,IN,O
,istehsal,IN,O
,Exploitation,IN,O
,karta,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9813,Telangana,IN,B-loc
,reyasti,IN,O
,Assembly,IN,O
,ka,IN,O
,Monsoon,IN,O
,ijlaas,IN,O
,muqarara,IN,O
,waqt,IN,O
,se,IN,O
,qabal,IN,O
,hi,IN,O
,ekhtataam,IN,O
,pazeer,IN,O
,huwa,IN,O
,jab,IN,O
,dono,IN,O
,aiwanon,IN,O
,ne,IN,O
,apne,IN,O
,ijlaas,IN,O
,corona,IN,O
,mutasir,IN,O
,honay,IN,O
,walay,IN,O
,arkaan,IN,O
,parliament,IN,O
,aur,IN,O
,amlay,IN,O
,ki,IN,O
,khabar,IN,O
,ke,IN,O
,baad,IN,O
,corona,IN,O
,ke,IN,O
,phelao,IN,O
,ke,IN,O
,khadshay,IN,O
,ke,IN,O
,paish-e-nazar,IN,O
,multawi,IN,O
,kardiye,IN,O
,gaye,IN,O
,.,IN,O
,
Sentence: 9814,Chidambaram,IN,B-per
,ne,IN,O
,kaha,IN,O
,ke,IN,O
,Omar,IN,B-per
,Abdullah,IN,I-per
,+-+-,IN,O
,Mehbooba,IN,B-per
,Mufti,IN,I-per
,aur,IN,O
,deegar,IN,O
,ke,IN,O
,khilaaf,IN,O
,Public,IN,O
,Safety,IN,O
,Act,IN,O
,(,IN,O
,PSA,IN,O
,),IN,O
,ki,IN,O
,bar,IN,O
,bariat,IN,O
,bhari,IN,O
,karwai,IN,O
,se,IN,O
,heran,IN,O
,hon,IN,O
,.,IN,O
,
Sentence: 9815,Markazi,IN,O
,wazeer,IN,O
,baraye,IN,O
,railway,IN,O
,Piyush,IN,B-per
,Goyal,IN,I-per
,ke,IN,O
,Mumbai,IN,B-loc
,walay,IN,O
,ghar,IN,O
,mein,IN,O
,chori,IN,O
,hui,IN,O
,hai,IN,O
,aur,IN,O
,mulzim,IN,O
,ko,IN,O
,Dehli,IN,B-loc
,se,IN,O
,girftar,IN,O
,kiya,IN,O
,gaya,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9816,sehrish,IN,B-per
,ki,IN,O
,tarah,IN,O
,ki,IN,O
,bewaqoofana,IN,O
,herkaton,IN,O
,kaa,IN,O
,to,IN,O
,main,IN,O
,soch,IN,O
,nahi,IN,O
,nahi,IN,O
,sakti,IN,O
,.,IN,O
,sehrish,IN,B-per
,ne,IN,O
,naa,IN,O
,sirf,IN,O
,apni,IN,O
,life,IN,O
,kharab,IN,O
,ki,IN,O
,balkay,IN,O
,sania,IN,B-per
,ko,IN,O
,bhi,IN,O
,ali,IN,B-per
,se,IN,O
,talaq,IN,O
,dilwa,IN,O
,di,IN,O
,.,IN,O
,actually,IN,O
,ehteshaam,IN,O
,ki,IN,O
,sania,IN,B-per
,se,IN,O
,shaadi,IN,O
,main,IN,O
,sehrish,IN,B-per
,ka,IN,O
,zyada,IN,O
,haath,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9817,Sirf,IN,O
,Goshamahal,IN,B-loc
,halqa,IN,O
,Assembly,IN,O
,mein,IN,O
,Hinduo,IN,O
,ka,IN,O
,dabdaba,IN,O
,hai,IN,O
,aur,IN,O
,yeh,IN,O
,Akeli,IN,O
,Assembly,IN,O
,nashist,IN,O
,thi,IN,O
,jo,IN,O
,2009,IN,O
,mein,IN,O
,MIM,IN,O
,haar,IN,O
,gayi,IN,O
,thi,IN,O
,.,IN,O
,
Sentence: 9818,mqm,IN,B-org
,pakistan,IN,I-org
,mqm,IN,B-org
,karachi,IN,B-loc
,pti,IN,B-org
,our,IN,O
,pakistan,IN,B-loc
,ka,IN,O
,leya,IN,O
,acha,IN,O
,ha,IN,O
,
Sentence: 9819,160,IN,O
,mumalik,IN,O
,ke,IN,O
,aazmin,IN,O
,ne,IN,O
,fareeza,IN,O
,Hajj,IN,O
,ke,IN,O
,liye,IN,O
,online,IN,O
,darkhwast,IN,O
,di,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9820,hamarey,IN,O
,kath,IN,O
,putli,IN,O
,wazeer,IN,O
,e,IN,O
,azam,IN,O
,mein,IN,O
,kashmir,IN,B-loc
,ka,IN,O
,muqadmah,IN,O
,larrney,IN,O
,ki,IN,O
,salahiyat,IN,O
,nahi,IN,O
,hai,IN,O
,
Sentence: 9821,Manchester,IN,B-loc
,mein,IN,O
,Muharram,IN,O
,ul,IN,O
,haram,IN,O
,ka,IN,O
,juloos,IN,O
,aaj,IN,O
,nikala,IN,O
,jaye,IN,O
,ga,IN,O
,
Sentence: 9822,Administrator,IN,O
,wazeer,IN,O
,e,IN,O
,azam,IN,O
,house,IN,O
,Mohammad,IN,B-per
,Asif,IN,I-per
,ka,IN,O
,kehna,IN,O
,hai,IN,O
,ke,IN,O
,Wazeer,IN,O
,e,IN,O
,Azam,IN,O
,house,IN,O
,ki,IN,O
,gaariyon,IN,O
,ki,IN,O
,nilami,IN,O
,teen,IN,O
,marahil,IN,O
,mein,IN,O
,ki,IN,O
,jarahi,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9823,Murshid,IN,O
,Pak,IN,O
,kram,IN,O
,ki,IN,O
,ik,IN,O
,nazar,IN,O
,idr,IN,O
,b,IN,O
,frmayen,IN,O
,
Sentence: 9824,meri,IN,O
,taraf,IN,O
,se,IN,O
,shukria,IN,O
,bol,IN,O
,dena,IN,O
,mamma,IN,O
,ko,IN,O
,
Sentence: 9825,Iraqi,IN,O
,nazaad,IN,O
,khatoon,IN,O
,Dr,IN,O
,Hala,IN,B-per
,American,IN,O
,adalat,IN,O
,ki,IN,O
,Judge,IN,O
,muqarrar,IN,O
,
Sentence: 9826,Habib,IN,B-per
,Ahmed,IN,I-per
,ko,IN,O
,14,IN,O
,saal,IN,O
,ki,IN,O
,umar,IN,O
,mein,IN,O
,Anglo,IN,B-loc
,Arabic,IN,I-loc
,School,IN,I-loc
,Dehli,IN,I-loc
,mein,IN,O
,7,IN,O
,class,IN,O
,mein,IN,O
,dakhil,IN,O
,karwaya,IN,O
,gaya,IN,O
,
Sentence: 9827,mana,IN,O
,k,IN,O
,khalaimakhlooq,IN,O
,fa,IN,O
,pass,IN,O
,hai,IN,O
,lekin,IN,O
,apne,IN,O
,kaam,IN,O
,mai,IN,O
,tez,IN,O
,hai,IN,O
,ab,IN,O
,tk,IN,O
,kaam,IN,O
,dikha,IN,O
,chuki,IN,O
,hai,IN,O
,
Sentence: 9828,aoa,IN,O
,!,IN,O
,facebook,IN,O
,hum,IN,O
,musalamano,IN,O
,ko,IN,O
,apne,IN,O
,deen,IN,O
,se,IN,O
,gumrahi,IN,O
,ki,IN,O
,taraf,IN,O
,le,IN,O
,ja,IN,O
,rahi,IN,O
,hai,IN,O
,issey,IN,O
,band,IN,O
,kar,IN,O
,dena,IN,O
,chahiye,IN,O
,
Sentence: 9829,Lekin,IN,O
,jurm,IN,O
,ke,IN,O
,qasoor,IN,O
,waar,IN,O
,sirf,IN,O
,ladke,IN,O
,walay,IN,O
,nahi,IN,O
,hain,IN,O
,.,IN,O
,
Sentence: 9830,Arab,IN,B-loc
,duniya,IN,I-loc
,pani,IN,O
,ke,IN,O
,shadeed,IN,O
,bohraan,IN,O
,ka,IN,O
,shikaar,IN,O
,
Sentence: 9831,Afia,IN,B-per
,jetna,IN,O
,arsa,IN,O
,gaub,IN,O
,rahi,IN,O
,us,IN,O
,ka,IN,O
,bachy,IN,O
,sath,IN,O
,they,IN,O
,us,IN,O
,ka,IN,O
,bara,IN,O
,beta,IN,O
,taqreban,IN,O
,12,IN,O
,saal,IN,O
,ka,IN,O
,hy,IN,O
,by,IN,O
,us,IN,O
,ka,IN,O
,koi,IN,O
,interview,IN,O
,q,IN,O
,ni,IN,O
,aya,IN,O
,hy,IN,O
,?,IN,O
,
Sentence: 9832,Roznama,IN,O
,al-raye,IN,O
,ne,IN,O
,apni,IN,O
,report,IN,O
,mein,IN,O
,likha,IN,O
,hai,IN,O
,ke,IN,O
,agar,IN,O
,aap,IN,O
,sharminda,IN,O
,ya,IN,O
,khaufzadah,IN,O
,nahi,IN,O
,hain,IN,O
,to,IN,O
,isse,IN,O
,aap,IN,O
,ko,IN,O
,koi,IN,O
,farq,IN,O
,nahi,IN,O
,padta,IN,O
,hai,IN,O
,kyunkay,IN,O
,aap,IN,O
,apni,IN,O
,marzi,IN,O
,se,IN,O
,wo,IN,O
,kaam,IN,O
,kar,IN,O
,saktay,IN,O
,hain,IN,O
,jo,IN,O
,ghalat,IN,O
,hota,IN,O
,hai,IN,O
,lekin,IN,O
,yaqeenan,IN,O
,is,IN,O
,qisam,IN,O
,ki,IN,O
,bad-unwani,IN,O
,ko,IN,O
,muashray,IN,O
,se,IN,O
,har,IN,O
,tarhan,IN,O
,se,IN,O
,khatam,IN,O
,karna,IN,O
,hoga,IN,O
,.,IN,O
,
Sentence: 9833,Ye,IN,O
,masla,IN,O
,is,IN,O
,waqt,IN,O
,shuru,IN,O
,huva,IN,O
,jab,IN,O
,Hostel,IN,O
,intizamia,IN,O
,ne,IN,O
,rahaishioun,IN,O
,ko,IN,O
,wahan,IN,O
,se,IN,O
,naqal,IN,O
,makani,IN,O
,par,IN,O
,zor,IN,O
,dena,IN,O
,shuru,IN,O
,kiya,IN,O
,aur,IN,O
,rahaish,IN,O
,ki,IN,O
,sahuliyaat,IN,O
,band,IN,O
,honay,IN,O
,se,IN,O
,aur,IN,O
,baher,IN,O
,Hotel,IN,O
,band,IN,O
,honay,IN,O
,ke,IN,O
,sabab,IN,O
,nojawanoun,IN,O
,aur,IN,O
,mulazmeen,IN,O
,ko,IN,O
,Police,IN,O
,ke,IN,O
,Pass,IN,O
,jaany,IN,O
,ke,IN,O
,siwa,IN,O
,koi,IN,O
,charah,IN,O
,nahi,IN,O
,bacha,IN,O
,tha,IN,O
,.,IN,O
,
Sentence: 9834,Is,IN,O
,mehal,IN,O
,ki,IN,O
,taamer,IN,O
,1826,IN,O
,mein,IN,O
,mukammal,IN,O
,kar,IN,O
,li,IN,O
,gayi,IN,O
,thi,IN,O
,.,IN,O
,
Sentence: 9835,chalen,IN,O
,imran,IN,B-per
,khan,IN,I-per
,jeet,IN,O
,to,IN,O
,gaye,IN,O
,hain,IN,O
,to,IN,O
,pehli,IN,O
,baat,IN,O
,to,IN,O
,yeh,IN,O
,bolna,IN,O
,chahunga,IN,O
,ke,IN,O
,wo,IN,O
,wazeer,IN,O
,e,IN,O
,azam,IN,O
,bana,IN,O
,hai,IN,O
,jadugar,IN,O
,nahi,IN,O
,
Sentence: 9836,Viral,IN,O
,honey,IN,O
,ke,IN,O
,baad,IN,O
,aik,IN,O
,mah,IN,O
,mein,IN,O
,is,IN,O
,ki,IN,O
,tasweer,IN,O
,par,IN,O
,29,IN,O
,hazaar,IN,O
,Likes,IN,O
,mil,IN,O
,chuke,IN,O
,they,IN,O
,.,IN,O
,
Sentence: 9837,Ganesh,IN,O
,visarjan,IN,O
,ke,IN,O
,pur,IN,O
,aman,IN,O
,ineqad,IN,O
,ke,IN,O
,liye,IN,O
,2,IN,O
,+-+-,IN,O
,100,IN,O
,police,IN,O
,ahelkar,IN,O
,tainat,IN,O
,kiye,IN,O
,gaye,IN,O
,
Sentence: 9838,Wizarat,IN,O
,sahet,IN,O
,ne,IN,O
,kaha,IN,O
,hai,IN,O
,ke,IN,O
,mulk,IN,O
,mein,IN,O
,taqreeban,IN,O
,4,IN,O
,lakh,IN,O
,mutharrak,IN,O
,mamlaat,IN,O
,hain,IN,O
,jabkay,IN,O
,7,IN,O
,lakh,IN,O
,afraad,IN,O
,sahet,IN,O
,yab,IN,O
,ho,IN,O
,chuke,IN,O
,hain,IN,O
,.,IN,O
,
Sentence: 9839,Is,IN,O
,ka,IN,O
,talluq,IN,O
,sirf,IN,O
,GECC,IN,B-org
,mumalik,IN,O
,ke,IN,O
,shehrioun,IN,O
,se,IN,O
,nahi,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9840,Media,IN,O
,pe,IN,O
,hone,IN,O
,wali,IN,O
,guftugo,IN,O
,ke,IN,O
,dauran,IN,O
,unho,IN,O
,ne,IN,O
,NRO,IN,B-org
,ko,IN,O
,rishwat,IN,O
,ki,IN,O
,aik,IN,O
,qisam,IN,O
,qarar,IN,O
,diya,IN,O
,tha,IN,O
,
Sentence: 9841,Justice,IN,O
,Banumathi,IN,B-per
,ne,IN,O
,kaha,IN,O
,ke,IN,O
,sadar,IN,O
,ke,IN,O
,zareya,IN,O
,reham,IN,O
,ki,IN,O
,arzi,IN,O
,kharij,IN,O
,kiye,IN,O
,jaane,IN,O
,mein,IN,O
,kisi,IN,O
,qisam,IN,O
,ki,IN,O
,koi,IN,O
,qanooni,IN,O
,la,IN,O
,parwahi,IN,O
,nahi,IN,O
,barti,IN,O
,gayi,IN,O
,.,IN,O
,
Sentence: 9842,bht,IN,O
,accha,IN,O
,hoga,IN,O
,inshaallah,IN,O
,
Sentence: 9843,ingram,IN,B-per
,ko,IN,O
,bhejte,IN,O
,to,IN,O
,
Sentence: 9844,tamanna,IN,O
,aur,IN,O
,amy,IN,O
,wala,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,but,IN,O
,mein,IN,O
,sub,IN,O
,ki,IN,O
,baat,IN,O
,kar,IN,O
,raha,IN,O
,hun,IN,O
,aur,IN,O
,mwin,IN,O
,a6y,IN,O
,bury,IN,O
,ki,IN,O
,ni,IN,O
,blky,IN,O
,ye,IN,O
,baat,IN,O
,kar,IN,O
,raha,IN,O
,hun,IN,O
,k,IN,O
,humy,IN,O
,products,IN,O
,bechni,IN,O
,hain,IN,O
,to,IN,O
,hamary,IN,O
,actors,IN,O
,aur,IN,O
,hamari,IN,O
,ad,IN,O
,agencies,IN,O
,se,IN,O
,kaam,IN,O
,kawao,IN,O
,
Sentence: 9845,Maine,IN,O
,yeh,IN,O
,apne,IN,O
,shashkay,IN,O
,poore,IN,O
,krne,IN,O
,k,IN,O
,liya,IN,O
,tha,IN,O
,aur,IN,O
,mjhe,IN,O
,bohat,IN,O
,hi,IN,O
,ziada,IN,O
,pasand,IN,O
,aya,IN,O
,hai,IN,O
,.,IN,O
,Isko,IN,O
,lagane,IN,O
,se,IN,O
,70cc,IN,O
,bike,IN,O
,ki,IN,O
,bhi,IN,O
,look,IN,O
,itni,IN,O
,ala,IN,O
,hogai,IN,O
,hai,IN,O
,iski,IN,O
,stickness,IN,O
,bohat,IN,O
,achi,IN,O
,hai,IN,O
,aik,IN,O
,hi,IN,O
,bar,IN,O
,mein,IN,O
,bohat,IN,O
,firmly,IN,O
,lag,IN,O
,gya,IN,O
,yeh,IN,O
,.,IN,O
,Iska,IN,O
,3D,IN,O
,effect,IN,O
,kafi,IN,O
,acha,IN,O
,lagta,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9846,Police,IN,O
,ne,IN,O
,ibtidayi,IN,O
,tibbi,IN,O
,madad,IN,O
,ke,IN,O
,baad,IN,O
,usay,IN,O
,kanpur,IN,B-loc
,ke,IN,O
,Lala,IN,B-loc
,Lajpat,IN,I-loc
,Rai,IN,I-loc
,Hospital,IN,I-loc
,in,IN,O
,Kanpur,IN,B-loc
,ko,IN,O
,bhaij,IN,O
,diya,IN,O
,gaya,IN,O
,.,IN,O
,
Sentence: 9847,saalay,IN,O
,usk,IN,O
,apnay,IN,O
,paisun,IN,O
,ka,IN,O
,hay,IN,O
,teri,IN,O
,kiyun,IN,O
,jal,IN,O
,rhe,IN,O
,hay,IN,O
,loro,IN,O
,
Sentence: 9848,Tum,IN,O
,to,IN,O
,aksar,IN,O
,hi,IN,O
,pehan,IN,O
,k,IN,O
,Chali,IN,O
,jati,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,
Sentence: 9849,mjhe,IN,O
,b,IN,O
,bht,IN,O
,bhok,IN,O
,lg,IN,O
,rhi,IN,O
,h,IN,O
,es,IN,O
,ko,IN,O
,dkh,IN,O
,k,IN,O
,bohat,IN,O
,mzy,IN,O
,ki,IN,O
,lag,IN,O
,rahi,IN,O
,ha,IN,O
,
Sentence: 9850,Jabkay,IN,O
,YSR,IN,B-org
,congress,IN,I-org
,party,IN,I-org
,(,IN,O
,YSRCP,IN,B-org
,),IN,O
,ne,IN,O
,is,IN,O
,bil,IN,O
,ki,IN,O
,taied,IN,O
,ki,IN,O
,thi,IN,O
,.,IN,O
,
Sentence: 9851,Ye,IN,O
,shehriat,IN,O
,tarmeemi,IN,O
,qanoon,IN,O
,ban,IN,O
,gaya,IN,O
,.,IN,O
,
Sentence: 9852,Smart,IN,O
,City,IN,O
,solutions,IN,O
,+-+-,IN,O
,Jaisay,IN,O
,Motor,IN,O
,Cycle,IN,O
,karaye,IN,O
,par,IN,O
,lena,IN,O
,+-+-,IN,O
,Zindagi,IN,O
,ke,IN,O
,miyaar,IN,O
,mein,IN,O
,behtari,IN,O
,+-+-,IN,O
,Kam,IN,O
,carboun,IN,O
,maholiyaat,IN,O
,mein,IN,O
,muntaqili,IN,O
,mein,IN,O
,shamoliat,IN,O
,aur,IN,O
,amdad,IN,O
,badhaane,IN,O
,mein,IN,O
,madad,IN,O
,karte,IN,O
,hain,IN,O
,.,IN,O
,
Sentence: 9853,Anokhi,IN,B-per
,jeetay,IN,O
,gi,IN,O
,
Sentence: 9854,Is,IN,O
,waqt,IN,O
,mulk,IN,O
,ki,IN,O
,bag,IN,O
,daod,IN,O
,aise,IN,O
,hatoun,IN,O
,mein,IN,O
,hai,IN,O
,jinhein,IN,O
,mulk,IN,O
,ki,IN,O
,taraqqi,IN,O
,aur,IN,O
,mulk,IN,O
,ke,IN,O
,awam,IN,O
,ki,IN,O
,khushy,IN,O
,aur,IN,O
,aaram,IN,O
,o,IN,O
,rahat,IN,O
,pasand,IN,O
,nahi,IN,O
,is,IN,O
,liye,IN,O
,aeye,IN,O
,din,IN,O
,aisay,IN,O
,ghair,IN,O
,zaruri,IN,O
,qawaneen,IN,O
,laaye,IN,O
,jarahay,IN,O
,hain,IN,O
,+-+-,IN,O
,Jin,IN,O
,se,IN,O
,mulk,IN,O
,ka,IN,O
,har,IN,O
,shehiri,IN,O
,pareshan,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9855,Allah,IN,O
,pak,IN,O
,maa,IN,O
,s,IN,O
,bhtr,IN,O
,taqdeer,IN,O
,likhta,IN,O
,h,IN,O
,
Sentence: 9856,Police,IN,O
,ne,IN,O
,is,IN,O
,maamla,IN,O
,mein,IN,O
,saat,IN,O
,afraad,IN,O
,ke,IN,O
,khilaaf,IN,O
,FIR,IN,O
,darj,IN,O
,karkay,IN,O
,tafteesh,IN,O
,ka,IN,O
,aaghaz,IN,O
,kar,IN,O
,diya,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9857,Ilaqai,IN,B-org
,mosmyati,IN,I-org
,markaz,IN,I-org
,ke,IN,O
,Science,IN,O
,daan,IN,O
,aur,IN,O
,Head,IN,O
,Dr,IN,O
,ke,IN,B-per
,Naggha,IN,I-per
,Ratna,IN,I-per
,ne,IN,O
,kaha,IN,O
,ke,IN,O
,Karimnagar,IN,B-loc
,+-+-,IN,O
,Khammam,IN,B-loc
,+-+-,IN,O
,Adilabad,IN,B-loc
,aur,IN,O
,Nalgunda,IN,B-loc
,jaisay,IN,O
,azlaa,IN,O
,mein,IN,O
,garmi,IN,O
,ki,IN,O
,lehroun,IN,O
,ka,IN,O
,khatrah,IN,O
,sab,IN,O
,se,IN,O
,ziyada,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9858,n,IN,B-org
,-,IN,I-org
,league,IN,I-org
,ko,IN,O
,bhee,IN,O
,khulay,IN,O
,dil,IN,O
,sy,IN,O
,is,IN,O
,ko,IN,O
,qabool,IN,O
,kerna,IN,O
,chahya,IN,O
,sab,IN,O
,mil,IN,O
,ker,IN,O
,chalay,IN,O
,gy,IN,O
,to,IN,O
,is,IN,O
,mulk,IN,O
,ma,IN,O
,taraqi,IN,O
,aur,IN,O
,khushali,IN,O
,aany,IN,O
,ki,IN,O
,umeed,IN,O
,ha,IN,O
,
Sentence: 9859,dhandli,IN,O
,naa,IN,O
,krny,IN,O
,denaa,IN,O
,b,IN,O
,dhaandli,IN,O
,hoti,IN,O
,ha,IN,O
,pmln,IN,B-org
,
Sentence: 9860,kashifabbasiary,IN,O
,kashif,IN,B-per
,bhai,IN,O
,kis,IN,O
,ky,IN,O
,pas,IN,O
,jain,IN,O
,kis,IN,O
,ko,IN,O
,kahain,IN,O
,gain,IN,O
,insaaf,IN,O
,karain,IN,O
,
Sentence: 9861,chaly,IN,O
,jo,IN,O
,hogy,IN,O
,shahadat,IN,O
,ka,IN,O
,jam,IN,O
,pee,IN,O
,k,IN,O
,tum,IN,O
,hozor,IN,O
,pak,IN,O
,ny,IN,O
,baho,IN,O
,mein,IN,O
,ly,IN,O
,liya,IN,O
,hoga,IN,O
,ali,IN,B-per
,tumhari,IN,O
,shujahat,IN,O
,py,IN,O
,johmaty,IN,O
,hogy,IN,O
,hussain,IN,B-per
,pak,IN,O
,ny,IN,O
,arshad,IN,O
,yeh,IN,O
,kiya,IN,O
,hoga,IN,O
,
Sentence: 9862,Telangana,IN,B-org
,State,IN,I-org
,Board,IN,I-org
,Of,IN,I-org
,Intermediate,IN,I-org
,Education,IN,I-org
,(,IN,O
,TSBIE,IN,B-org
,),IN,O
,ne,IN,O
,rawan,IN,O
,taleemi,IN,O
,saal,IN,O
,ke,IN,O
,Intermediate,IN,O
,Course,IN,O
,ke,IN,O
,nisaab,IN,O
,mein,IN,O
,30,IN,O
,feesad,IN,O
,kami,IN,O
,kar,IN,O
,di,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 9863,with,IN,O
,regret,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,taseer,IN,B-per
,k,IN,O
,betey,IN,O
,k,IN,O
,wapsi,IN,O
,pe,IN,O
,apka,IN,O
,foran,IN,O
,byan,IN,O
,agya,IN,O
,lekin,IN,O
,mumtaz,IN,B-per
,qadri,IN,I-per
,r,IN,O
,.,IN,O
,a,IN,O
,ki,IN,O
,shahdat,IN,O
,pe,IN,O
,bat,IN,O
,krna,IN,O
,b,IN,O
,gawara,IN,O
,ni,IN,O
,smhja,IN,O
,
Sentence: 9864,inhen,IN,O
